,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0,0.06733141428819403,-0.0421565663436855,-0.20797657067862815,-0.21787869246598066,0.06424925662032364,0.0837991366540309,0.746669378101189,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.21626041877529947,-1.2484759347101226,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,-0.48292558239349287,-0.1169230295789442,0.7427876021342646,0.750334242172458,0.5252219060416851,-0.7557933988866861,0.3764606662221298,0.8346179980276811,1.008551748281084,0.34150742946907475,0.6753788563757928,0.8045781875606436,0.5809085200865948,-1.8738451007827064,-0.2931361474408646,-0.9348574510760717,-0.4443233647525744,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.7738610250965183,1.2073785497461735,-0.10119701650206231,0.4135472163019127,1.0870165563940657,-0.24990585680542,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.20769847452544338,-0.41599597589123666,0.9868493668362889,0.2568058815070039,-0.9243112113157019,-0.04947513136801945,-0.7666208774656473,0.9969616413873261,0.9297028658882877,0.3065280151630615,0.3488998309223367,0.33772176903901474,0.291696237737777,0.3150296230084713,-0.7407604083206012,0.20000600898329907,-0.3596007501322808,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,-1.3485032125148586,-0.17592483265532366,-0.08959195989676072,-1.5521835341880752,0.15764552917621685,0.3193112036008709,0.2049671295588815,208500.0
1,-0.8736160342204271,-0.0421565663436855,0.4773394680142523,-0.07204408274559657,0.06424925662032364,0.0837991366540309,0.746669378101189,0.3166705764946771,-0.018512171125523655,-0.6581740395503796,-0.21626041877529947,1.9410640632150744,-1.1905573411354489,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,-0.06318453668168356,2.188278755250165,0.15476400268786517,-0.39560419033923755,-0.48292558239349287,-0.1169230295789442,-0.5077946678757818,-0.6579898659174369,-0.5722299257186809,0.6684551042445189,0.3764606662221298,-0.5410172003025284,1.008551748281084,0.34150742946907475,0.6753788563757928,-1.4497544381732004,1.1781138847354733,0.3632730379431508,-0.2931361474408646,-0.6298913302502724,0.4771154733880898,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,0.2610747760852558,-0.7850250438866518,-0.10119701650206231,-0.4718906513878417,-0.8196849917797047,3.8224078090549116,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.20769847452544338,0.7827130602652492,-0.28775828882527155,0.2568058815070039,0.6236316606467388,-0.04947513136801945,-0.7666208774656473,-0.07645655483544474,0.9297028658882877,0.3065280151630615,-0.05979228550825527,0.33772176903901474,0.291696237737777,0.3150296230084713,1.6148793004689124,-0.7028427666170877,-0.3596007501322808,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,0.4704805570465428,-2.9974884948580125,-0.08959195989676072,-0.4469248572580886,-0.6029615777083905,0.3193112036008709,0.2049671295588815,181500.0
2,0.06733141428819403,-0.0421565663436855,-0.07091336294005206,0.13719687902712843,0.06424925662032364,0.0837991366540309,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.21626041877529947,-1.2484759347101226,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,0.9802210335420534,0.8489648869947928,-0.48292558239349287,-0.1169230295789442,0.7427876021342646,0.750334242172458,0.3348476086954992,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.5144500899147175,0.34150742946907475,0.6753788563757928,-0.5480213878796628,0.09787476926764889,0.3632730379431508,-0.2931361474408646,-0.28851134425124336,-0.299071922287051,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.6107184357476673,1.2353748531695856,-0.10119701650206231,0.5637554259992817,1.0870165563940657,-0.24990585680542,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.20769847452544338,-0.41599597589123666,-0.28775828882527155,0.2568058815070039,0.6236316606467388,1.7334620101535712,-0.7666208774656473,0.9174491824078617,-1.543385832952458,0.3065280151630615,0.6275535466704676,0.33772176903901474,0.291696237737777,0.3150296230084713,-0.7407604083206012,-0.08120918341682137,-0.3596007501322808,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,-1.3485032125148586,-0.17592483265532366,-0.08959195989676072,1.0267533786485603,0.15764552917621685,0.3193112036008709,0.2049671295588815,223500.0
3,0.3025682764153493,-0.0421565663436855,-0.43641525024292166,-0.07838471795083066,0.06424925662032364,0.0837991366540309,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,-1.9049034499641098,-0.21626041877529947,-1.0806054085035333,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,-0.5072842015265535,-1.859351152596354,-0.682812438954783,-0.48292558239349287,-0.1169230295789442,1.0554331696367762,1.313663885408416,-0.5722299257186809,0.6684551042445189,0.3764606662221298,-1.9166523986327382,1.008551748281084,0.34150742946907475,0.6753788563757928,-0.5480213878796628,-0.4949393794646938,0.3632730379431508,-0.2931361474408646,-0.0472694874785962,-0.6712787436049548,-0.10320610391463131,0.26761704567721517,0.2682898329182469,0.300614785321224,-0.5062052144460595,0.9787420717883084,-0.10119701650206231,0.4273821829845651,1.0870165563940657,-0.24990585680542,-1.0273628233099534,-0.7563210328804112,0.1699270886000248,-0.20769847452544338,-0.41599597589123666,0.34954553900550867,0.2568058815070039,0.6236316606467388,-0.9409437021288147,-0.7666208774656473,0.7981804939386649,-1.543385832952458,1.6199613305972151,0.7854573189277417,0.33772176903901474,0.291696237737777,0.3150296230084713,-0.7407604083206012,-0.18481478061686574,3.8749668872227674,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,0.4704805570465428,-0.17592483265532366,-0.08959195989676072,-1.5521835341880752,-1.3635686845929977,0.3193112036008709,-3.5054145832000367,140000.0
4,0.06733141428819403,-0.0421565663436855,0.6600904116656872,0.5189031183822207,0.06424925662032364,0.0837991366540309,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,-0.6581740395503796,-0.21626041877529947,0.4302293273557706,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,1.3555513292708847,-0.5072842015265535,0.9472027523078859,0.7532288041229442,-0.48292558239349287,-0.1169230295789442,0.7427876021342646,0.750334242172458,1.3875054881391153,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.5144500899147175,0.34150742946907475,0.6753788563757928,-1.4497544381732004,0.4689325142149301,0.3632730379431508,-0.2931361474408646,-0.1610628161449392,0.2115776801308048,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.0371702700681126,1.6716505815177571,-0.10119701650206231,1.3780420364639665,1.0870165563940657,-0.24990585680542,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,-0.41599597589123666,1.624153194667069,0.2568058815070039,0.6236316606467388,-0.04947513136801945,-0.7666208774656473,0.8776929529181293,0.10533996627470579,1.6199613305972151,1.686437666513365,0.33772176903901474,0.291696237737777,0.3150296230084713,0.7769671892887499,0.5404243997834449,-0.3596007501322808,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,0.4704805570465428,-0.17592483265532366,-0.08959195989676072,2.132012055578547,0.15764552917621685,0.3193112036008709,0.2049671295588815,250000.0
5,-0.16790544783896125,-0.0421565663436855,0.7057781475785458,0.5005152762870418,0.06424925662032364,0.0837991366540309,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.21626041877529947,-0.24125277747058665,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-1.582509267138106,-0.7725524696579678,-0.5072842015265535,0.7160747836687131,0.513888596943323,-0.48292558239349287,-0.1169230295789442,0.7427876021342646,0.750334242172458,-0.5722299257186809,0.6684551042445189,0.3764606662221298,4.96152359301831,-0.5144500899147175,0.34150742946907475,0.6753788563757928,1.2554447127074124,0.6379943270015611,0.3632730379431508,-0.2931361474408646,-1.1305819763821816,-0.5804965920640026,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.9268072026110663,0.535467267584284,-0.10119701650206231,-0.2742482702070929,1.0870165563940657,-0.24990585680542,-1.0273628233099534,1.2325988725051025,-2.261529635044444,-0.20769847452544338,0.7827130602652492,-0.9250621166560518,0.2568058815070039,-0.9243112113157019,1.7334620101535712,-0.7666208774656473,0.5993993464900036,-1.543385832952458,0.3065280151630615,0.03309228640778836,0.33772176903901474,0.291696237737777,0.3150296230084713,-0.42456715881865303,-0.25881877861689745,-0.3596007501322808,12.603223215547766,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,0.4704805570465428,-0.17592483265532366,1.14431217701962,1.3951729376252227,0.9182526360608242,0.3193112036008709,0.2049671295588815,143000.0
6,-0.8736160342204271,-0.0421565663436855,0.24890078844995883,-0.010666733958930572,0.06424925662032364,0.0837991366540309,0.746669378101189,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.21626041877529947,1.4374524845953065,-0.04625807252353722,-0.009816352415262995,-0.41917425746392345,-0.5368172352702778,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,-0.48292558239349287,-0.1169230295789442,0.7427876021342646,0.750334242172458,0.469229465645748,-0.7557933988866861,0.3764606662221298,0.8346179980276811,-0.5144500899147175,0.34150742946907475,0.6753788563757928,-1.4497544381732004,2.0365965964182364,0.3632730379431508,-0.2931361474408646,-0.554787733330486,1.4394062797221825,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,1.3622872541900009,-0.7850250438866518,-0.10119701650206231,0.3819244353129929,1.0870165563940657,-0.24990585680542,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.20769847452544338,-0.41599597589123666,0.34954553900550867,0.2568058815070039,0.6236316606467388,-0.04947513136801945,-0.7666208774656473,1.0367178708770584,-1.543385832952458,0.3065280151630615,0.7575919473529287,0.33772176903901474,0.291696237737777,0.3150296230084713,1.274971557254318,0.1408028105832737,-0.3596007501322808,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,-3.1674869820762597,5.4672024917500535,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,0.3193112036008709,0.2049671295588815,307000.0
7,0.06733141428819403,-0.0421565663436855,-0.3998650615126348,0.027123451864264608,0.06424925662032364,0.0837991366540309,-1.3817758510759308,0.3166705764946771,-0.018512171125523655,-1.9049034499641098,-0.21626041877529947,0.2623588011491813,2.242340464700286,-0.009816352415262995,-0.41917425746392345,1.0317208125314645,0.6461833962946006,0.39123678406568596,0.05570915898536259,-0.5392083146470102,-0.48292558239349287,-0.1169230295789442,-1.133085802880805,-1.2213195091533948,0.771588643783808,0.6684551042445189,0.3764606662221298,-0.5410172003025284,-0.5144500899147175,0.34150742946907475,0.6753788563757928,1.2554447127074124,0.916836537701589,0.3632730379431508,-0.10395231175208841,-0.7846502572364988,0.12533463616690027,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.13403618249399293,1.5083388115478533,-0.10119701650206231,1.164588264788758,1.0870165563940657,-0.24990585680542,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.20769847452544338,0.7827130602652492,0.34954553900550867,0.2568058815070039,2.1715745326091795,-0.9409437021288147,-0.7666208774656473,-0.1957252433046415,-1.543385832952458,0.3065280151630615,0.05166920079099708,0.33772176903901474,0.291696237737777,0.3150296230084713,1.116874932503344,2.3165203517842055,3.189963298827098,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,0.4704805570465428,-0.17592483265532366,0.5273601085614298,1.7635924966018848,0.9182526360608242,0.3193112036008709,0.2049671295588815,200000.0
8,-0.16790544783896125,1.4770411763380067,-0.84760487345865,-0.5133522930298893,0.06424925662032364,0.0837991366540309,0.746669378101189,0.3166705764946771,-0.018512171125523655,0.5885553708633506,-0.21626041877529947,0.7659703797689492,-2.3348566097473604,-0.009816352415262995,-0.41917425746392345,-1.582509267138106,0.6461833962946006,-0.5072842015265535,-1.3310586528496735,-1.6401732676732679,-0.48292558239349287,-0.1169230295789442,-2.0710225053883398,1.313663885408416,-0.5722299257186809,0.6684551042445189,0.3764606662221298,-1.9166523986327382,-0.5144500899147175,0.34150742946907475,-1.28559350611851,-0.5480213878796628,-0.9691906984505679,0.3632730379431508,-0.2931361474408646,0.8903875407320702,-0.22644620105428925,-0.10320610391463131,0.26761704567721517,0.2682898329182469,-2.5638941102804718,-0.3507099339729358,0.969409970647171,-0.10119701650206231,0.5400383402575919,-0.8196849917797047,-0.24990585680542,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.7827130602652492,0.9868493668362889,-4.020605634150307,2.1715745326091795,0.8419934393927758,-0.7666208774656473,-1.865486881873396,0.9297028658882877,0.3065280151630615,-0.02263845674183782,0.33772176903901474,0.291696237737777,0.3150296230084713,-0.029325596941217873,-0.7028427666170877,2.831893241256634,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,0.4704805570465428,-0.17592483265532366,-0.08959195989676072,-0.8153444162347508,0.15764552917621685,0.3193112036008709,-3.5054145832000367,129900.0
9,3.1254106219412128,-0.0421565663436855,-0.8932926093715087,-0.3484957776938029,0.06424925662032364,0.0837991366540309,0.746669378101189,0.3166705764946771,-0.018512171125523655,-1.9049034499641098,-0.21626041877529947,-1.5842169871233012,-2.3348566097473604,-9.561127252465626,0.40980247528485203,-1.059663251204192,-0.7725524696579678,0.39123678406568596,-1.0669124029763333,-1.6401732676732679,-0.48292558239349287,-0.1169230295789442,-0.5077946678757818,-0.6579898659174369,-0.5722299257186809,0.6684551042445189,0.3764606662221298,-1.9166523986327382,1.008551748281084,0.34150742946907475,0.6753788563757928,-1.4497544381732004,0.8992716740354455,-0.3824330082988016,-0.2931361474408646,-0.9576161168093402,-0.13793360330186094,-0.10320610391463131,-0.8803244037449611,0.2682898329182469,0.300614785321224,-0.2105092712512669,-0.7850250438866518,-0.10119701650206231,-0.8375290565722269,1.0870165563940657,-0.24990585680542,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.7827130602652492,-0.9250621166560518,0.2568058815070039,2.1715745326091795,-0.04947513136801945,-0.7666208774656473,-1.5474370459555382,-1.543385832952458,-1.0069053002710922,-1.2440705774378116,0.33772176903901474,0.291696237737777,0.3150296230084713,-0.7407604083206012,-0.6436395682170623,-0.3596007501322808,-0.10333053085137017,-0.28593545802354126,-0.06315017346937592,0.04366770592191518,-1.3485032125148586,-0.17592483265532366,-0.08959195989676072,-1.9206030931647375,0.15764552917621685,0.3193112036008709,0.2049671295588815,118000.0
